scaffold	start	end	Fst_AUR_ARI	Fst_BIF_ARI	Fst_CAL_ARI	Fst_CLV_ARI	Fst_FLE_ARI	Fst_LON_ARI	Fst_AUR_BIF	Fst_AUR_CAL	Fst_AUR_CLV	Fst_AUR_FLE	Fst_LON_AUR	Fst_ARI_AUS	Fst_AUR_AUS	Fst_BIF_AUS	Fst_CAL_AUS	Fst_CLV_AUS	Fst_FLE_AUS	Fst_LON_AUS	Fst_CAL_BIF	Fst_CLV_BIF	Fst_FLE_BIF	Fst_LON_BIF	Fst_CAL_FLE	Fst_LON_CAL	Fst_CAL_CLV	Fst_FLE_CLV	Fst_LON_CLV	Fst_LON_FLE	Fst_PUN_ARI	Fst_PUN_AUR	Fst_PUN_AUS	Fst_PUN_BIF	Fst_PUN_CAL	Fst_PUN_CLV	Fst_PUN_FLE	Fst_PUN_LON	dxy_AUR_ARI	dxy_BIF_ARI	dxy_CAL_ARI	dxy_CLV_ARI	dxy_FLE_ARI	dxy_LON_ARI	dxy_AUR_BIF	dxy_AUR_CAL	dxy_AUR_CLV	dxy_AUR_FLE	dxy_LON_AUR	dxy_ARI_AUS	dxy_AUR_AUS	dxy_BIF_AUS	dxy_CAL_AUS	dxy_CLV_AUS	dxy_FLE_AUS	dxy_LON_AUS	dxy_CAL_BIF	dxy_CLV_BIF	dxy_FLE_BIF	dxy_LON_BIF	dxy_CAL_FLE	dxy_LON_CAL	dxy_CAL_CLV	dxy_FLE_CLV	dxy_LON_CLV	dxy_LON_FLE	dxy_PUN_ARI	dxy_PUN_AUR	dxy_PUN_AUS	dxy_PUN_BIF	dxy_PUN_CAL	dxy_PUN_CLV	dxy_PUN_FLE	dxy_PUN_LON	pi_ARI	pi_AUR	pi_AUS	pi_BIF	pi_CAL	pi_CLV	pi_FLE	pi_LON	pi_PUN	fst_Prin1	dxy_Prin1	pi_Prin1	gene_count_per_window	cm/mb	tree_concordance
LG1	13000001	13500000	0.5845	0.6721	0.5727	0.8042	0.5802	0.5528	0.6357	0.2652	0.7843	0.4903	0.2125	0.5631	0.2281	0.6298	0.1609	0.7609	0.4625	0.1293	0.6356	0.7626	0.6603	0.6206	0.4782	0.0687	0.7771	0.7966	0.7616	0.4508	0.548	0.2257	0.054	0.6178	0.1619	0.7466	0.4493	0.1298	0.011207634	0.015796985	0.011171439	0.018394805	0.010360139	0.01123424	0.015525409	0.006076608	0.018399822	0.009000536	0.005748498	0.011400118	0.005738033	0.016131794	0.005216544	0.018407725	0.009013399	0.005157374	0.015967533	0.018515179	0.015592048	0.015980876	0.009006676	0.004505224	0.01827037	0.018148577	0.01832903	0.008925321	0.011362097	0.005908484	0.004450143	0.016028447	0.005399656	0.018398672	0.009059955	0.005318374	0.002884447	0.003555579	0.00389199	0.004080777	0.00378047	0.002205786	0.003048059	0.004167179	0.004138382	2.766247032	0.48763763	-1.269822235	60	2.70681453	0.9868926
LG1	13500001	14000000	0.6486	0.6378	0.5705	0.8452	0.6115	0.5457	0.5814	0.2872	0.8042	0.5625	0.2377	0.569	0.3022	0.5447	0.2095	0.7529	0.4935	0.1087	0.5048	0.7256	0.586	0.5118	0.4844	0.1107	0.7466	0.8002	0.7395	0.4567	0.5658	0.303	0.0445	0.5441	0.215	0.7464	0.488	0.1308	0.011037638	0.01475723	0.011384856	0.018655737	0.009823944	0.011252051	0.01384797	0.006632198	0.018386359	0.010205393	0.006345592	0.010900134	0.006510679	0.014269137	0.006612657	0.018377033	0.010198441	0.005702343	0.013469135	0.018203906	0.014154133	0.014326263	0.01034372	0.005961979	0.018262171	0.01816223	0.018465116	0.0102354	0.010965289	0.006625684	0.004588303	0.014486889	0.006720934	0.018158902	0.010158141	0.005981858	0.00202931	0.00303023	0.004177128	0.005119165	0.004660344	0.001976411	0.003086018	0.00507294	0.004252825	2.638325826	0.512010765	-1.047314899	66	1.620349481	0.9878477
LG1	14000001	14500000	0.6105	0.6895	0.5434	0.8095	0.5856	0.558	0.6555	0.2238	0.7923	0.4828	0.2333	0.5955	0.2897	0.6594	0.1328	0.779	0.4583	0.1518	0.6124	0.7667	0.6486	0.6233	0.4111	0.0633	0.749	0.7852	0.7591	0.4118	0.5927	0.2764	0.0582	0.6596	0.1212	0.7803	0.4623	0.1438	0.010700827	0.015779357	0.010769525	0.018160993	0.010205989	0.010800464	0.0151272	0.005631673	0.017981068	0.008477361	0.00555245	0.010697197	0.00549167	0.015860914	0.004874083	0.018037276	0.008272928	0.004902021	0.015537977	0.018601344	0.015172609	0.015672593	0.008592183	0.00476542	0.017925585	0.017879952	0.017965688	0.0083718	0.010492578	0.005304575	0.003580394	0.015765487	0.004734411	0.017895889	0.008259633	0.004789671	0.002610994	0.00307107	0.003230495	0.003850223	0.004399366	0.002333002	0.003285227	0.004141881	0.003179081	2.981688418	-0.563976802	-1.526265634	63	0.829326014	0.9865151
LG1	14500001	15000000	0.6027	0.6907	0.526	0.8293	0.6008	0.5701	0.6273	0.1808	0.7903	0.5133	0.2161	0.6048	0.2707	0.6379	0.146	0.7868	0.5098	0.1065	0.58	0.7658	0.6512	0.6084	0.4325	0.0904	0.7487	0.8033	0.7695	0.4708	0.623	0.2959	0.0776	0.6495	0.1802	0.8005	0.5282	0.1388	0.010960813	0.015718761	0.010810181	0.018146585	0.010495844	0.01146855	0.014846857	0.005780912	0.017579012	0.009379271	0.005763391	0.011446295	0.005783771	0.015292135	0.005419973	0.01774948	0.009701949	0.004792685	0.014979563	0.018134694	0.014980728	0.015312353	0.009312733	0.005379245	0.017698583	0.017553603	0.0178529	0.009778278	0.011456087	0.005824871	0.003837107	0.015195349	0.005568049	0.017670272	0.009699854	0.004873609	0.002578528	0.003453685	0.003466307	0.004042377	0.004877824	0.001948344	0.003174462	0.0043702	0.00314955	3.529194405	0.087751263	-1.408468187	63	3.310993814	0.9880586
LG1	15000001	15500000	0.6585	0.6697	0.5501	0.8116	0.4999	0.5615	0.6376	0.277	0.7928	0.3889	0.2625	0.5768	0.2731	0.5894	0.1387	0.7445	0.338	0.1081	0.5525	0.7462	0.5359	0.5714	0.3051	0.0745	0.7279	0.7138	0.7356	0.3083	0.5934	0.3046	0.0628	0.6029	0.1445	0.7528	0.3551	0.1232	0.009930089	0.013536578	0.009939197	0.017466564	0.009343647	0.009736828	0.013120858	0.005592043	0.017250053	0.007614394	0.005214068	0.009870507	0.005093711	0.013201982	0.005008934	0.017240237	0.007950243	0.004549029	0.012874108	0.017678737	0.013007697	0.013117678	0.007974403	0.004643164	0.017316303	0.01726618	0.017274191	0.007727204	0.009805639	0.005165822	0.003811069	0.013197813	0.004880381	0.017228056	0.007909519	0.004497171	0.002030101	0.002418794	0.003531886	0.00384654	0.0042607	0.002529366	0.004656319	0.003920768	0.003229068	0.915490805	-2.880962926	-1.474875999	65	1.428739832	0.9916649
LG1	15500001	16000000	0.6236	0.6791	0.5715	0.8161	0.6041	0.5846	0.6487	0.2367	0.7954	0.5636	0.2395	0.5681	0.2594	0.6084	0.148	0.7532	0.5165	0.1204	0.6112	0.7684	0.649	0.6183	0.5257	0.0836	0.7678	0.8022	0.7778	0.5322	0.5978	0.2894	0.0726	0.6334	0.1765	0.7761	0.5451	0.1492	0.008800755	0.012232423	0.009006601	0.014870566	0.008118286	0.008994834	0.011882315	0.004460941	0.014840027	0.007832341	0.004331375	0.009091735	0.004693141	0.012331091	0.004433762	0.014830645	0.008220403	0.004054147	0.012280723	0.015224113	0.011493168	0.012204335	0.008296914	0.003824358	0.014676264	0.014729686	0.014767264	0.008170545	0.009117474	0.004688178	0.003529863	0.012406393	0.004347437	0.015035254	0.008210014	0.003962763	0.002074932	0.002507095	0.00332102	0.003194779	0.003419831	0.001641546	0.002345491	0.003157891	0.002825529	4.008603347	-5.172949129	-2.606154866	63	3.00527301	0.9935869
LG1	16000001	16500000	0.6519	0.7009	0.5826	0.7586	0.6147	0.5859	0.7119	0.3412	0.7889	0.613	0.3558	0.5483	0.3129	0.6432	0.1426	0.7195	0.5056	0.1523	0.6609	0.7447	0.681	0.6625	0.5374	0.1118	0.7396	0.7666	0.7404	0.5342	0.5644	0.3257	0.0668	0.6558	0.1696	0.7282	0.5263	0.1817	0.009882339	0.014688342	0.010021708	0.01655435	0.00957961	0.010092678	0.013784474	0.004954627	0.016733138	0.008448012	0.005081863	0.009929422	0.005151444	0.014165195	0.004361944	0.016893361	0.008648296	0.004420711	0.013884	0.017653055	0.013406569	0.013891269	0.008524757	0.003862575	0.016685038	0.016734019	0.016730731	0.008448079	0.009875808	0.004983836	0.003839514	0.014087015	0.004374472	0.016769311	0.008671282	0.004464073	0.00255324	0.001931302	0.003524891	0.003137583	0.00314534	0.002698893	0.00239683	0.003107774	0.003233934	4.673733662	-2.494205882	-2.270096232	76	1.317010249	0.9882034
LG1	16500001	17000000	0.5832	0.6888	0.5713	0.775	0.5993	0.5431	0.6839	0.1853	0.7709	0.4837	0.2694	0.552	0.2178	0.6704	0.1684	0.7532	0.4776	0.2273	0.6754	0.7529	0.6929	0.672	0.4757	0.1837	0.761	0.7703	0.7504	0.504	0.5741	0.2367	0.054	0.6867	0.1963	0.7701	0.502	0.2394	0.008393148	0.012669579	0.008510433	0.014540438	0.008658061	0.008259333	0.013508463	0.004001583	0.015237255	0.007185201	0.004973483	0.008317064	0.004569391	0.013670273	0.004132792	0.015312445	0.007633279	0.00487745	0.013611263	0.015261793	0.013609748	0.013804576	0.00717401	0.004255494	0.015230027	0.014978228	0.015135465	0.008017293	0.008227316	0.004413879	0.003288167	0.013563017	0.004072924	0.015211444	0.007515793	0.004643614	0.002357039	0.002870573	0.003184143	0.003028903	0.002996058	0.00215605	0.002501175	0.003186069	0.002749019	4.359901471	-4.73114741	-2.426438966	76	1.777931108	0.9742951
LG1	17000001	17500000	0.5127	0.6459	0.5347	0.778	0.5658	0.5548	0.5984	0.145	0.7559	0.4792	0.1605	0.5617	0.2009	0.6633	0.1413	0.7939	0.5477	0.1896	0.6358	0.767	0.648	0.6394	0.5116	0.0883	0.7802	0.7906	0.7837	0.5171	0.5505	0.1794	0.0866	0.6462	0.1573	0.7787	0.5201	0.1682	0.009633065	0.013976673	0.009305523	0.01804388	0.009399148	0.009537772	0.013155966	0.004359404	0.017521353	0.008363493	0.004350149	0.009225635	0.004476256	0.013710373	0.003621172	0.017572704	0.008318238	0.003830971	0.013491487	0.018259187	0.01334206	0.013309215	0.008204213	0.003458743	0.017508263	0.017162966	0.017516907	0.008001098	0.009406664	0.004486506	0.003102571	0.013564213	0.003920268	0.017575518	0.008119446	0.003863945	0.003006253	0.003614647	0.002510685	0.003497884	0.003053973	0.002100352	0.002593993	0.002828803	0.002748121	3.089192293	-3.258473532	-2.213597448	75	2.994474094	0.988215
LG1	17500001	18000000	0.6596	0.6906	0.5807	0.8501	0.6171	0.6	0.6693	0.2369	0.8519	0.577	0.2707	0.5997	0.2826	0.6253	0.1277	0.7975	0.499	0.1316	0.608	0.8003	0.6565	0.6185	0.4864	0.0926	0.7979	0.8337	0.8122	0.5113	0.6211	0.31	0.0976	0.6463	0.1399	0.8184	0.5232	0.1822	0.009524025	0.01339126	0.009735842	0.016063385	0.008229357	0.009838329	0.012990428	0.004604923	0.015894096	0.007694169	0.004708863	0.009794124	0.004745705	0.013057747	0.004330601	0.015707056	0.007899388	0.004195379	0.013151091	0.016321162	0.012603545	0.012958774	0.007891982	0.004157721	0.015865739	0.01578935	0.015776189	0.008046083	0.009606369	0.004657371	0.003578902	0.0131139	0.004199197	0.015695923	0.007655934	0.00434757	0.002067798	0.002260355	0.003176431	0.003398135	0.003661045	0.001300006	0.002433564	0.003356651	0.002760337	5.01548948	-4.009209499	-2.663854183	77	3.070123372	0.9900737
LG1	18000001	18500000	0.6659	0.6636	0.572	0.8169	0.5655	0.5532	0.6577	0.3638	0.8253	0.5754	0.3404	0.5903	0.389	0.6092	0.1348	0.7728	0.4937	0.1635	0.5883	0.7545	0.6238	0.5792	0.4693	0.0638	0.7646	0.7949	0.751	0.4444	0.6166	0.4149	0.0728	0.6281	0.1761	0.7926	0.5234	0.1937	0.009108601	0.012597518	0.009444186	0.015285978	0.007964092	0.009113946	0.01177384	0.005182638	0.014868657	0.007532511	0.00522048	0.009274959	0.005231356	0.012101592	0.003963038	0.014941421	0.007653727	0.004397254	0.012220935	0.015363438	0.011895974	0.012090009	0.007580443	0.003822479	0.015182036	0.014957915	0.015159045	0.00740385	0.009418603	0.005112384	0.003096708	0.012064155	0.004055676	0.014935225	0.007750204	0.00436603	0.002224905	0.001899709	0.002903523	0.003455167	0.003303638	0.001717985	0.002635222	0.003576859	0.002486106	4.373631837	-5.056792818	-2.636917573	76	0.997973508	0.9915523
LG1	18500001	19000000	0.5866	0.7041	0.5584	0.8791	0.7014	0.6312	0.598	0.227	0.8049	0.6049	0.2866	0.5958	0.2515	0.6107	0.1961	0.8043	0.6084	0.2615	0.5972	0.7878	0.6893	0.6455	0.5725	0.0952	0.7951	0.8736	0.8336	0.6478	0.6287	0.2768	0.118	0.6411	0.2344	0.8268	0.6347	0.308	0.008045866	0.012493348	0.007931249	0.016399819	0.007690961	0.007783047	0.01196365	0.005016875	0.016194017	0.008830771	0.004856289	0.008145846	0.004952503	0.01219912	0.004565753	0.016227544	0.008722271	0.004459197	0.012260274	0.016219962	0.012312055	0.012389427	0.008546661	0.003473427	0.01609117	0.016130417	0.0161052	0.00862225	0.008144198	0.004864593	0.003402745	0.01228956	0.004637782	0.016078661	0.008620924	0.004526349	0.001404892	0.003185975	0.002934444	0.003471984	0.003455403	0.00120968	0.001534492	0.002471472	0.002491555	7.061735647	-4.661051271	-3.036142673	76	1.829512331	0.9886983
LG1	19000001	19500000	0.6436	0.7288	0.5621	0.8527	0.6128	0.5662	0.7033	0.2109	0.8357	0.5456	0.2311	0.5857	0.2241	0.6634	0.1487	0.7937	0.4829	0.1906	0.6467	0.7989	0.6978	0.6493	0.4556	0.0832	0.7958	0.8258	0.7951	0.4601	0.6307	0.2575	0.0595	0.6995	0.1594	0.825	0.531	0.2156	0.008282141	0.013049794	0.008381996	0.016244835	0.00747061	0.008475724	0.012551601	0.003891287	0.016301804	0.006542202	0.004063109	0.0083523	0.00384396	0.01289994	0.00398636	0.01637323	0.006719499	0.004335937	0.012688317	0.016318354	0.012307422	0.012778833	0.006711316	0.003778359	0.015991479	0.016222438	0.016058673	0.006754701	0.008149019	0.003463749	0.002827763	0.012679986	0.003575176	0.016276912	0.006463273	0.00400031	0.001886937	0.002031631	0.002880729	0.002805792	0.003252257	0.001627083	0.002126979	0.003244469	0.002169465	5.057065441	-5.565386828	-3.032103512	84	1.068497376	0.9884505
LG1	19500001	20000000	0.5306	0.5501	0.4337	0.7112	0.4951	0.4198	0.6072	0.2792	0.7697	0.5797	0.2912	0.428	0.2682	0.5256	0.129	0.6964	0.4628	0.1176	0.5243	0.7182	0.6143	0.5115	0.4692	0.0992	0.6915	0.7682	0.6961	0.4437	0.4798	0.3135	0.0995	0.5684	0.1909	0.733	0.5314	0.1918	0.00972091	0.012416609	0.009842294	0.015731154	0.008937731	0.009685993	0.01170342	0.00575788	0.015203719	0.008685175	0.005971929	0.009533258	0.005507738	0.011787989	0.00539752	0.015650021	0.008738725	0.005328688	0.011935967	0.015921641	0.01215348	0.011750079	0.008949546	0.005275109	0.015288037	0.015429693	0.015659719	0.00852723	0.009510503	0.005149583	0.004390883	0.011652215	0.005382871	0.015392315	0.008861046	0.005437663	0.004010779	0.002402962	0.004126998	0.003856129	0.004391084	0.002438366	0.00255585	0.004438845	0.003132019	0.674939181	-3.638520621	-1.307833047	82	1.751137951	0.9794191
LG1	20000001	20500000	0.6269	0.6393	0.5508	0.7268	0.572	0.5597	0.6138	0.2797	0.7853	0.6228	0.3032	0.5685	0.2904	0.5673	0.1144	0.7259	0.5408	0.1458	0.5183	0.7227	0.6117	0.5262	0.5026	0.0473	0.7167	0.7774	0.7253	0.509	0.646	0.3774	0.1624	0.6223	0.2169	0.7951	0.6214	0.2567	0.009490415	0.012469393	0.009798314	0.012801694	0.008016621	0.009939099	0.011869119	0.005114556	0.013633716	0.008436458	0.005280848	0.009615951	0.004640622	0.011582116	0.004241365	0.01369345	0.008298726	0.004475651	0.011790556	0.014226239	0.011294489	0.011831211	0.00818784	0.004217562	0.013882647	0.013157086	0.013920113	0.008238753	0.009801885	0.004515642	0.003529724	0.012150794	0.004506403	0.013838219	0.008367375	0.004798472	0.002810604	0.0021921	0.003159328	0.004168431	0.004015068	0.001867603	0.002247149	0.003855338	0.001998523	3.878383435	-5.19151385	-2.222066493	81	0.948488632	0.9719847
LG2	1	500000	0.4993	0.6416	0.4663	0.756	0.5075	0.506	0.6393	0.2286	0.7657	0.5447	0.2499	0.4679	0.2371	0.6329	0.1776	0.7438	0.5126	0.1951	0.6117	0.7586	0.6807	0.6498	0.507	0.0835	0.7401	0.798	0.7716	0.554	0.4689	0.2507	0.0457	0.633	0.1653	0.746	0.5141	0.1737	0.008713012	0.012210353	0.008879327	0.015377259	0.007665714	0.008909456	0.012129129	0.005143088	0.015356334	0.008147811	0.00480188	0.008627144	0.005014311	0.012393332	0.004944336	0.015349863	0.008203535	0.004659416	0.012144424	0.014920658	0.012017977	0.012371775	0.008361927	0.003910223	0.015444533	0.015169875	0.015440277	0.008357713	0.008608294	0.005136591	0.003659887	0.012356662	0.004795234	0.015375488	0.008179536	0.004432065	0.003231499	0.002978466	0.003373095	0.0030032	0.003718425	0.001932656	0.002167826	0.003006404	0.003334944	2.612996314	-4.73705478	-2.159356381	72	0.611165119	0.9931078
LG2	500001	1000000	0.392	0.6553	0.3753	0.7024	0.5112	0.3835	0.6571	0.1731	0.6976	0.4803	0.2124	0.3877	0.2134	0.6646	0.0845	0.7069	0.5031	0.0876	0.6476	0.7285	0.7133	0.679	0.4727	0.0643	0.6834	0.7391	0.7052	0.5102	0.4286	0.2617	0.0445	0.7078	0.1163	0.7364	0.5513	0.1221	0.006846321	0.011534225	0.006977301	0.013017077	0.007653908	0.006348164	0.011374474	0.00467687	0.012748903	0.007361038	0.004621217	0.006725794	0.004719319	0.01150901	0.003917943	0.012653888	0.007577152	0.003554002	0.011501819	0.013000461	0.011230701	0.011420064	0.007600511	0.003667779	0.012791269	0.013108614	0.012709083	0.007378887	0.006353425	0.004602939	0.002889113	0.011420504	0.003613098	0.012332688	0.007261208	0.003307492	0.003266087	0.003383443	0.003047421	0.002507026	0.003551254	0.002766321	0.002255178	0.002983856	0.002260539	0.29699263	-7.842163105	-2.141923993	65	0.944614177	0.9630234
LG2	1000001	1500000	0.6722	0.6926	0.613	0.8257	0.6146	0.6444	0.686	0.2906	0.8341	0.6614	0.3419	0.6233	0.3338	0.6649	0.1275	0.7982	0.6022	0.1596	0.6449	0.7851	0.6897	0.667	0.5928	0.0368	0.7983	0.8369	0.8148	0.6287	0.6583	0.363	0.0917	0.6847	0.1657	0.8207	0.6437	0.213	0.009683584	0.013311335	0.009791151	0.015862516	0.00778029	0.009840419	0.013002652	0.004454336	0.015975398	0.0089898	0.00448084	0.009622204	0.00460244	0.013492557	0.003620559	0.015627463	0.008846444	0.003535894	0.013190012	0.016032083	0.012672962	0.013249822	0.00897042	0.002968789	0.01574155	0.015614473	0.015780486	0.009007604	0.009681344	0.004396614	0.002879988	0.013361263	0.003563602	0.015622055	0.008898955	0.003551612	0.002140444	0.002080045	0.002676831	0.003306468	0.003041704	0.001628607	0.001926514	0.002541073	0.002156833	6.895539951	-3.960423045	-3.09404213	79	2.578290411	0.9930912
LG2	1500001	2000000	0.7145	0.7005	0.6197	0.8621	0.6046	0.6235	0.7066	0.2696	0.8679	0.6499	0.3051	0.6578	0.3857	0.6805	0.1797	0.8355	0.6031	0.1925	0.6507	0.7836	0.6682	0.6519	0.5642	0.0515	0.8167	0.8341	0.8199	0.5631	0.6723	0.3955	0.0545	0.6909	0.2044	0.8424	0.6182	0.2111	0.008099608	0.012062905	0.008046949	0.01544589	0.006883916	0.008173661	0.012006005	0.003316537	0.015171837	0.00766142	0.003642898	0.008134705	0.003760947	0.012207577	0.00322715	0.015081615	0.007774896	0.003327637	0.012039629	0.015230477	0.011922852	0.012178516	0.007690791	0.002825896	0.015129104	0.015191537	0.015087215	0.007744763	0.008131334	0.003700581	0.002140306	0.012212779	0.003237663	0.015047303	0.007742461	0.003329404	0.001598889	0.001473221	0.002032878	0.003187039	0.002595924	0.001281856	0.002122134	0.002611097	0.001824448	7.396504026	-6.408459318	-3.621508186	81	1.485812821	0.992666
LG2	2000001	2500000	0.6992	0.6735	0.5686	0.8218	0.6081	0.5678	0.697	0.3633	0.8448	0.6863	0.3762	0.5911	0.405	0.633	0.206	0.7807	0.5686	0.2149	0.6064	0.7547	0.6664	0.6058	0.5403	0.0733	0.7702	0.8226	0.7722	0.5446	0.6131	0.4211	0.0828	0.6434	0.2107	0.7917	0.5922	0.2308	0.00830306	0.011859222	0.008138984	0.014520202	0.006766303	0.0082201	0.011898549	0.004545514	0.014434348	0.00744266	0.004751027	0.008150785	0.004503286	0.012028536	0.004281754	0.014480098	0.007278736	0.004420792	0.011935506	0.014680048	0.011076643	0.011857809	0.007200746	0.003645126	0.014501801	0.014063643	0.014514986	0.007382543	0.008100668	0.004375932	0.00289274	0.011966278	0.004123337	0.014425573	0.007238838	0.004340081	0.001940725	0.001308933	0.002601804	0.00333233	0.003171405	0.001703645	0.001726671	0.00325766	0.002336844	6.461995289	-6.310481953	-3.137284493	84	1.966035662	0.9942688
LG2	2500001	3000000	0.6153	0.7013	0.5622	0.8331	0.5599	0.5747	0.6917	0.3083	0.7993	0.5271	0.3129	0.5843	0.3422	0.6723	0.1439	0.7904	0.5118	0.1601	0.6554	0.7933	0.6624	0.667	0.4895	0.083	0.7875	0.7969	0.7894	0.4894	0.5884	0.3087	0.0801	0.6746	0.1693	0.7797	0.4934	0.1476	0.008364575	0.012617758	0.008247575	0.015069763	0.007683311	0.008298643	0.012527322	0.004921243	0.015278763	0.007992483	0.005064194	0.008431016	0.00490602	0.012789885	0.003766245	0.014957681	0.008059475	0.003855372	0.012600091	0.015914669	0.012600359	0.012831353	0.007915462	0.00348361	0.014910696	0.0150506	0.015013982	0.007876591	0.008646343	0.00507584	0.003223325	0.013035932	0.00401097	0.015118787	0.00813409	0.003966535	0.002061443	0.002691597	0.002747374	0.003047388	0.003075714	0.001492438	0.00279074	0.003008469	0.002782674	4.794852327	-5.093075282	-2.741857285	74	1.144348544	0.9887797
LG2	3000001	3500000	0.6495	0.7011	0.5907	0.821	0.6444	0.6245	0.6828	0.2483	0.8199	0.6221	0.2981	0.6331	0.3187	0.6695	0.1537	0.792	0.5955	0.1802	0.6314	0.766	0.7073	0.6588	0.5443	0.0443	0.7651	0.8373	0.791	0.5856	0.6595	0.3547	0.1039	0.689	0.1668	0.8069	0.627	0.1947	0.008733554	0.012672628	0.009286582	0.014039216	0.007707803	0.009323956	0.012120693	0.004357397	0.013406396	0.00754873	0.004338118	0.009182734	0.004327059	0.012835811	0.003985121	0.013699379	0.007813328	0.003830287	0.012760183	0.014118349	0.012096521	0.012851518	0.007819397	0.003404672	0.01380211	0.01336161	0.013814323	0.007856363	0.009255829	0.004319072	0.002903471	0.012919399	0.003846341	0.013706813	0.007876068	0.003687932	0.001997617	0.002153402	0.002551199	0.003119805	0.003417764	0.001379628	0.001710379	0.002875144	0.00220779	6.392012068	-5.678282701	-3.150374101	66	2.073065957	0.9783554
LG2	3500001	4000000	0.5807	0.6948	0.5216	0.8347	0.6116	0.5523	0.606	0.1246	0.7709	0.5139	0.1318	0.574	0.2327	0.6235	0.0879	0.7733	0.5117	0.1584	0.5704	0.7808	0.6683	0.5773	0.4589	0.0421	0.7435	0.8268	0.7538	0.4871	0.5917	0.2584	0.0337	0.6385	0.1014	0.7859	0.5316	0.1775	0.00950181	0.013515801	0.009291718	0.016792939	0.007904877	0.009622586	0.012942975	0.004972431	0.016596091	0.008124927	0.004838007	0.009232649	0.005337369	0.013349751	0.00453085	0.016511461	0.008046874	0.004971878	0.013122515	0.016793869	0.012587846	0.012956712	0.008168026	0.004557552	0.016502442	0.016085488	0.016584801	0.008345924	0.009107584	0.005355153	0.003335855	0.013389364	0.004445245	0.016493987	0.007948308	0.004922861	0.002032355	0.003532407	0.003313782	0.00344613	0.004401533	0.00178683	0.00219635	0.004077734	0.002944051	2.535343072	-3.502918414	-2.015063637	64	0.821368637	0.9874242
LG2	4000001	4500000	0.6022	0.6608	0.5077	0.8404	0.5268	0.5229	0.6271	0.1631	0.8138	0.4654	0.166	0.6068	0.222	0.6422	0.1042	0.8201	0.475	0.1254	0.5407	0.7622	0.5852	0.5594	0.3783	0.0204	0.7532	0.7833	0.7644	0.3857	0.6311	0.2638	0.0427	0.6568	0.1428	0.83	0.5025	0.1641	0.009039615	0.013423454	0.009376052	0.017178181	0.008377874	0.009326289	0.013535883	0.004925063	0.017207362	0.008187209	0.004737868	0.009034928	0.004128988	0.013637383	0.004301371	0.01721471	0.008150287	0.004270902	0.013038349	0.017306197	0.013146847	0.013283684	0.008452609	0.004527515	0.017258968	0.01684826	0.017334629	0.008281925	0.009005466	0.004185291	0.002616294	0.013662834	0.00438569	0.017246297	0.00817894	0.004352569	0.002111292	0.002796334	0.002584192	0.003947292	0.004503796	0.001738538	0.003541933	0.004171552	0.002239633	1.99877469	-3.430915738	-2.009456959	75	0.54921018	0.987846
LG2	4500001	5000000	0.5604	0.5946	0.5207	0.7392	0.5615	0.5472	0.6073	0.1857	0.7654	0.5514	0.2307	0.5444	0.2216	0.5933	0.1075	0.7378	0.5313	0.1363	0.5714	0.6909	0.6216	0.5926	0.5085	0.0511	0.7237	0.7628	0.7472	0.5388	0.5586	0.2579	0.0906	0.6148	0.1675	0.7515	0.5505	0.1996	0.0091448	0.012786827	0.009382858	0.014150531	0.008638427	0.009397645	0.013092629	0.004380757	0.013650492	0.007857685	0.004456744	0.009297253	0.004362471	0.01305671	0.00396104	0.013609787	0.007962619	0.003906223	0.012998109	0.014511763	0.012752931	0.013001454	0.008107558	0.003595418	0.013634285	0.013239293	0.013730549	0.008102887	0.009222883	0.004449909	0.003361533	0.01325635	0.004255395	0.013646403	0.00806962	0.004210745	0.003021674	0.002685573	0.002943687	0.004284499	0.003501836	0.002164911	0.002345532	0.003040423	0.002707241	2.197631312	-5.106462535	-2.098344787	54	0	0.9720301
